1000;3;
2.673795543070275;2.366462676994584;1.0887936583461557;
2.4148698877214523;2.013637877037249;1.2331715072235034;
2.8402709703623783;2.2501624389294412;0.9576071541207166;
2.5768179496019727;2.05634712680558;1.0424449121418582;
2.671178404134663;2.0970269316789554;0.8084053421513415;
2.6838050905045456;1.9224825128049785;0.8880678455714393;
2.1284198379909993;2.1713397744365053;0.7614238321641145;
2.3712683087066644;2.258543933235719;1.096027485398771;
2.503914962690304;2.267190209350158;1.0561524817068944;
2.4043557406264027;2.1351813784742433;1.03870715190788;
2.438829394615302;2.2006044763440338;0.9614885422769541;
2.493557363156872;2.357284315141684;0.9864375268280011;
2.3901857703099907;2.247920099300486;0.9855585221756746;
2.256641363425005;2.0661396948885864;0.909395817095424;
2.2831969554019973;2.2763195827357476;0.8326881136317605;
2.3992499484796945;2.250121185752718;0.5882192649926319;
2.578741554285553;2.2082364784705697;0.6843932583496191;
2.6670533732994794;2.416940882165472;0.8368197194518644;
2.8295667181769173;2.3872328834559697;1.2219137673202924;
2.8359463723125753;2.103552455460785;0.7667168184721251;
2.6087269251862777;2.1865144442807467;0.8337105005432621;
2.386812098742189;1.8188834793805775;0.9638003673795323;
2.3312962921405473;2.2899991813128833;0.7070401493219061;
2.946684458456498;1.9428793371679691;1.0061395335629606;
2.6708563391250593;1.980255120881652;0.924389974429226;
2.4510648944723767;2.0799166746809874;0.8474829375101711;
2.780150930707806;2.3732344655143174;0.9937976605900317;
2.6107135773819223;2.226705036466569;0.6494141969598055;
2.3328661710100915;2.2541507021554485;0.776824377819579;
2.7395972259845784;2.216857578002653;1.2062103171890728;
2.440027039998477;1.9944129645056115;1.0179174637446504;
2.80878322165672;2.435882093986399;0.703161879020761;
2.345005307262643;2.3506429440275847;1.099510449126774;
2.516297964513058;2.1598860958416317;0.8899546392955855;
2.6822101341636873;2.2545491102909097;1.2955607208776074;
2.7962297872877055;2.414989172427374;0.5580144542865539;
2.3953516243286415;2.5050559340607363;1.013716177578617;
2.279384886403925;2.445413441656342;0.6905808265487768;
2.610431491268247;2.5612231341372027;0.7677637547043928;
2.5168308167154523;2.2427047562314253;1.1833047346309007;
2.7184350935506223;2.152083912700288;0.8790765344807041;
2.6995896281808403;2.4382316687664787;1.1215542319909741;
2.6159185797613205;2.6035244502613506;0.9345879747321932;
2.8003472250791512;2.2528371491248187;0.8160045117995965;
2.75056148859444;2.035891027122236;0.6148620067120055;
2.121971734156457;2.3601670584312386;0.8757956674361032;
2.1613299137184887;1.8443824852174109;0.7480673710548608;
2.4333516419800767;2.253599655112511;0.9379009325628346;
2.429761086312128;2.7626497960273455;0.8853835033325538;
2.555867585764181;2.2675375560219955;0.812956818038801;
2.3240431589097783;2.18991223608233;1.253843885990389;
2.2851977275159108;2.3891627174419168;1.1443568501132002;
2.6295960530975857;2.295798960464963;0.9718710873809464;
2.6673782033999447;1.954192289398776;0.49347074928698215;
