1000;3;
0.1520308938309993;1.4940296025887174;2.237495394347474;
-0.13774195361305275;1.2289937045454882;1.952849163463265;
0.3483598283605558;1.6948157445231693;2.137548937866565;
0.5095156428274593;1.7322633672587122;2.483752545868304;
0.3717733190283267;1.868889822002203;1.900339427033945;
0.6413199418923319;1.444359883650171;1.99680166519384;
0.44835743295512703;1.341653744541392;2.304560693655298;
0.1894699049547325;1.9504183018579289;1.865340263897437;
0.3868524856292126;1.7865348311412175;1.6743910280535856;
0.011810753417219488;1.783137282654018;2.1760205499518808;
0.5015411236632095;1.1886206512700135;2.2392785347761324;
0.28753532356286315;1.6861885973544797;1.8026224072717407;
0.25989714123200536;1.5965152219556777;1.7900811028603725;
0.17216130906224103;1.548725495863725;2.2449455421161284;
0.6609920448144271;1.7193865397296944;2.0382112394623153;
0.6269699587708123;1.5754207164751148;2.229277255093212;
0.3911992304641879;1.718873681810728;2.263834220217005;
-0.12456622910286252;1.6043818070078415;2.439869466699107;
0.24067283404098655;1.6265243394065767;1.863706179052991;
0.4615550707556339;2.0245871191425886;1.7266358601683978;
0.1782156911738538;1.7618699676456826;2.066519481801406;
0.12653567154053338;1.8087956849221942;2.184175288985591;
0.43393452339866084;1.401220019584002;2.0186724233999054;
0.18518249041656665;1.8603325647281042;2.236166272625453;
0.3865640571124766;1.589413139952362;2.0799379622061087;
0.31483464130977323;1.6953299482559856;2.3131004726893796;
0.4940881426981708;1.7476994713420297;1.7380176442681483;
0.4460315242455203;1.595912148325744;2.398095967461561;
0.353430728390509;1.9598264159859249;2.4184369045276823;
0.4298605954522766;1.644926365833977;1.917035123936063;
0.4840346454641873;1.6290228393453394;2.2496876461523345;
0.5870504988299516;1.6848142991752675;2.1232882094430003;
0.23475655609168208;1.6900681708426302;2.273857730474379;
0.13652838140448773;1.5643572541478166;2.146953011594762;
0.32327861050247914;1.7562057889850544;2.2951746250846257;
0.4939132835100499;1.9741147885585382;2.3005703786364853;
0.37623897524300604;1.4948991076916092;2.3869775884631403;
0.3451452613893299;1.3436624425360504;1.8002641637427643;
0.5588815949110191;1.5228955543863694;2.2538963721362624;
0.22892589785059306;1.5067301179573134;1.8938007768619887;
0.447918623993286;1.7948967237212006;2.0176170674923495;
0.7294031836249387;2.010469114563174;2.0176873730375156;
0.07268646689540609;1.840718549582381;2.2373070191930964;
0.09143385064934756;1.5254164621472721;1.9771131514802849;
-0.07943856739889982;1.5924167317317344;1.9517491271696077;
0.13897118351797372;1.720506256749538;1.7648751580150466;
0.3625963526670164;1.9795319722986546;2.0610261434109707;
0.5171947809122985;1.646660704524939;2.229496011307047;
0.37314222154550375;1.8271105775177185;1.8560854658336972;
0.26564075186315106;1.6224576123394132;1.8994225858777338;
0.2831258900284301;2.0293183744371373;2.0905631523239405;
0.04054632918443368;1.9982890012604977;2.5427024643290785;
0.2191317893082425;1.7986940301557635;2.346760357520268;
0.5845634281368508;1.5705062211201386;1.6441082916703789;
